Reviews,Sentiment
"truyền đạt kiến thức tốt , thân thiện với sinh viên .",positive
phòng máy không đáp ứng được yêu cầu .,negative
luôn liên hệ thực tiễn .,positive
thụ động trong quá trình tương tác với sinh viên .,negative
khá là tâm huyết .,positive
nên có thêm chỉ thực hành để cho sinh viên nắm rõ hơn về máy tính .,negative
giảng kỹ dễ hiểu minh họa thực tế .,positive
cần có bộ giáo trình chuẩn cho sinh viên trước khi bắt đầu học môn này .,negative
thầy còn giảng rất hài hước .,positive
bài tập quá khó .,negative
"rõ ràng , căn bản , thực tế .",positive
"hoặc dạy thêm các kinh nghiệm khi phỏng vấn xin việc , xin học bổng , xin thực tập .",negative
"thầy rất có tâm với sinh viên , thầy không những dạy lý thuyết còn ví dụ những ứng dụng đó ở môi trường làm việc bên ngoài .",positive
giảng viên nên giảng nhiều hơn .,negative
"cách dạy hay , tạo động lực cho sinh viên .",positive
cô nói hơi khó nghe và những điều học được ít gây được hứng thú nơi sinh viên .,negative
"giảng viên giảng dạy nhiệt tình , có nhiều bài tập hay .",positive
hy vọng cô sẽ dạy kỹ hơn .,negative
"cô rất tận tình trong giảng dạy , luôn cải tiến phương pháp dạy .",positive
mong cô giúp đỡ nhiều hơn .,negative
tạo điều kiện cho sinh viên .,positive
phụ thuộc vào slide quá nhiếu .,negative
"giảng viên nhiệt tình , giảng dạy từ từ , dễ hiểu .",positive
"môn học nên cho thêm nhiều dạng bài tập dưới dạng tiếng việt , vì trong giảng đường máy chiếu mờ , chữ tiếng anh nữa nhìn rất phiền phức cho những bạn ở sau !",negative
"cô quan tâm sinh viên , giảng bài hay dễ hiểu , yêu cô colonhihi .",positive
giảng viên dạy còn hơi nhanh .,negative
"thầy có kiến thức sâu rộng , chúng em cần phải học hỏi nhiều ở thầy .",positive
"cần có đề cương môn học cụ thể hơn , nội dung môn học cần được cập nhật .",negative
được giảng viên hướng dẫn cụ thể dễ hiểu .,positive
nên có phòng thực hành để mô phỏng lại lý thuyết đã được học từ đó sẽ dễ hiểu hơn và nhớ lâu hơn !,negative
"giảng viên dạy hay , dễ hiểu , nhiệt tình , khối lượng kiến thức được giảm tải để có thể nhớ phần trọng tâm .",positive
em nghĩ thầy nên cho sinh viên phân tích nhiều bài toán hơn .,negative
"thầy dạy giỏi , quan tâm tới học sinh , vui tính , mong là ngày nào đó thầy sẽ dạy lại lớp em .",positive
cần có các tiết thực hành với trang thiết bị hiện đại .,negative
môn học rất có ích .,positive
giảng khá nhanh .,negative
"bài tập được làm nhiều , ân cần , tận tụy .",positive
thường trễ 30 phút .,negative
"giảng viên nhiệt tình thân thiện , giảng dạy có kế hoạch , đảm bảo kiến thức .",positive
do môn này khó đối với em nên kiến thức thầy truyền đạt em thấy rất khó hiểu .,negative
cố gắng làm nhiều bài tập hơn nữa .,positive
"giảng viên không biết cách diễn đạt , nghỉ 2 tuần không thông báo trên moodle .",negative
"cô dễ thương , giải đáp thắc mắc tận tình .",positive
giọng cô em nghe không được .,negative
"thưa , thầy luôn đặt nền tảng kỹ và cho chúng em tìm tòi học hỏi nâng cao .",positive
thời gian lên lớp còn ít !,negative
cô dạy tốt truyền đạt hay dễ hiểu .,positive
"tuy nhiên , nếu được cô nên bổ sung các bài tập cá nhân về cả lý thuyết và thực hành , bên cạnh các bài tập nhóm thì sẽ giúp các bạn bổ trợ thêm kiến thức rất nhiều .",negative
"thầy nhiệt tình giảng dạy , nhiều vấn đề rất hay cần thiết cho sinh viên .",positive
"giáo viên dạy hơi lan man , không tập trung vào vấn đề chính của buổi học .",negative
"giảng dạy tận tâm , nhiệt tình tạo điều kiện phát triển kiến thức cho sinh viên .",positive
"cô quá khó tính , giảng bài chưa thật sự thu hút .",negative
"giảng viên nhiệt tình , giảng dạy theo hướng mở để sinh viên có thể tự nghiên cứu thêm ngoài chương trình .",positive
nếu như trên lịch thông báo giờ học từ đầu năm là thứ 7 thì em sẽ sắp xếp được lịch học phù hợp hơn .,negative
thầy dạy vui và dễ hiểu .,positive
nâng cao chất lượng phòng máy .,negative
em rất thích cô .,positive
sinh viên học thầy theo kiểu đối phó chứ thật chất không hiểu sâu vấn đề .,negative
giảng viên áp dụng nhiều phương thức giảng dạy độc đáo .,positive
"sử dụng dụng cụ dạy học có chất lượng tốt , ví dụ như máy nghe tiếng anh chất lượng tốt .",negative
"giáo viên tuyệt vời , đẹp trai , vui tính , đá bóng hay .",positive
giảng viên nên nói rõ ràng cho sinh viên nghe được và hiểu .,negative
"bài giảng dễ hiểu , có kèm theo ví dụ cụ thể , thân thiện với sinh viên , giải đáp ngay khi sinh viên có câu hỏi .",positive
"tài liệu môn học cần trình bày rõ ràng , đầy đủ hơn vì nhiều chỗ trình bày rất khó hiểu .",negative
hài hước .,positive
nên tóm gọn lại nội dung slide .,negative
thầy dạy ứng dụng thực tế nên rất dễ hiểu .,positive
chúng em không theo kịp !,negative
thầy ra bài tập nhiều nâng cao năng lực thực hành .,positive
"thầy giảng hơi khó hiểu , lên lớp hơi muộn , chưa đúng giờ .",negative
thầy rất gần gũi và hướng dẫn tốt cho sinh viên .,positive
giáo trình môn học quá mơ hồ nghèo nàn nên giảng viên cũng không biết nên dạy theo thế nào .,negative
nhiệt tình và giảng dễ hiểu .,positive
nội dung truyền đạt để sinh viên thực hành chưa thực sự tốt .,negative
"thầy tâm lý , dạy hay .",positive
nhưng trong khi đó tụi em không hiểu một chút gì về môn học mà giảng viên đang giảng dạy thì chép vào để làm gì .,negative
"thầy dạy tận tình , tạo không khí mới mẻ cho buổi học .",positive
có nhiều trang thiết bị giảng dạy hơn .,negative
"giảng viên khá hài hước , mang lại tiếng cười cho lớp trong quá trình giảng dạy .",positive
"cần xem xét lại khi đặt ra những yêu cầu về chấm chéo đồ án các nhóm cũng như trong lớp doubledot quá nhiều yêu cầu , nhiều việc phải làm trong thời gian ngắn dẫn đến sự chuẩn bị không tốt từ các nhóm , vdotv .",negative
kiến thức của cô chuyên sâu .,positive
chỉ điểm danh 3 buổi cuối rồi lấy điểm quá trình .,negative
"thầy dạy rất tốt , em cảm thấy dễ hiểu .",positive
giảng hơi khó hiểu tý .,negative
"giảng viên nhiệt tình , tận tâm , tích cực trao đổi với sinh viên về kiến thức trong và ngoài chương trình .",positive
môn thực hành này chưa có tài liệu hướng dẫn .,negative
vui vẻ .,positive
thầy điểm danh nhiều quá ạ colonsad .,negative
"thầy rất nhiệt tình , luôn đưa ra những ví dụ thực tế rất sinh động .",positive
cần thêm phần ngôn ngữ sql kết hợp với ngôn ngữ lập trình c để có thể lập trình được cho một cơ sở dữ liệu .,negative
"giáo viên dạy hay , nhiệt tình và cập nhật các kiến thức bên ngoài vào trong bài giảng .",positive
không nên nói là sinh viên phải nghiên cứu vấn đề này nhưng doubledot giảng viên phải cho mỗi chương khoảng 30 bài và có đáp án .,negative
giảng viên ôn thi chuẩn xác .,positive
slide bài giảng chất lượng kém .,negative
thầy tạo được sự hứng thú với môn học .,positive
"cho nghỉ nhiều , học bù trùng lịch với môn khác .",negative
"dạy dễ hiểu , hài hước !",positive
"làm sinh viên khó liên hệ giữa lý thuyết và thực hành , dẫn tới không hiểu mình đang được học gì !",negative
"nhiệt tình , vui tính .",positive
nên đưa những giảng viên có kinh nghiệm dạy thực hành .,negative
"giáo viên dễ tính , dạy hay .",positive
hơi khó nghe .,negative
"nhiệt tình , gần gũi sinh viên .",positive
hay bỏ lớp hơn cả tiếng đồng hồ .,negative
thầy rất quan tâm đến khó khăn gặp phải của sinh viên trong lúc thực hành .,positive
sắp xếp lịch hợp lý hơn để không bị trùng lịch học của sinh viên .,negative
"giáo viên nhiệt tình , truyền đạt tốt .",positive
"bài thi chả liên quan , và thật sự cảm thấy kỹ năng nghe và nói mới là cần thiết nhất .",negative
cách dạy của giáo viên rất tốt .,positive
giáo trình quá dài yêu cầu giảm bớt .,negative
"anh wzjwz278 như một người bạn vậy , rất gần gũi , thoải mái khi giao tiếp với sinh viên , kiến thức học được từ anh rất đầy đủ .",positive
"nên cho thêm nhiều dạng bài tập của những phần được học ở gần cuối kỳ như chuỗi , cấu trúc .",negative
thân thiện với sinh viên .,positive
"tuy nhiên nhà trường dường như chưa thật sự đầu tư vào mảng câu lạc bộ về ngôn ngữ , kỹ năng quan trọng vô cùng cần thiết hiện tại của sinh viên .",negative
"cập nhật tính thời sự trong môn học , cung cấp tài liệu đọc thêm bổ ích .",positive
"phòng thực hành quá kém chất lượng , máy móc không đảm bảo .",negative
"giáo trình tốt , kiến thức trọng tâm .",positive
theo em giảng viên cần phân loại các dạng bài tập theo từng buổi học để sinh viên dễ tiếp thu hơn chứ không nên một lần tung ra quá nhiều bài tập trên moodle mà không hướng dẫn làm cho sinh viên cảm thấy nặng nề .,negative
cô rất dễ thương và được nhiều sinh viên yêu quý ạ .,positive
wifi các phòng thực hành thường rất yếu .,negative
cô dạy khá dễ hiểu và cô khá thoải mái .,positive
chữ thầy hơi khó nhìn .,negative
giảng viên trợ giúp nhiệt tình .,positive
nếu có thêm nhiều ví dụ trong slide cho bọn em dễ ôn bài hơn là tự tìm kiếm lúc quên .,negative
qua đó sẽ hiểu được thật sâu và rõ những lý thuyết đã được học .,positive
khả năng truyền đạt của giảng viên còn gây khó khăn cho sinh viên .,negative
"thầy wzjwz262 nhiệt tình , truyền đạt tốt kiến thức , giới thiệu thêm nhiều nguồn tài liệu cho sinh viên .",positive
giảng viên rất hay nghỉ giờ mà không có thông báo trước cho sinh viên .,negative
"thầy dạy rất hay , kiến thức rất thực tế , theo sát sinh viên từng bước một , hướng dẫn tận tình tận tâm , truyền đặt kiến thức dễ hiểu , thuyết phục .",positive
