Sentiment,Tokens,Reviews
negative,"['chuẩn', 'giảng', 'xác', 'làm_việc_riêng', 'lớp']",cần chuẩn bị bài giảng một cách thật chính xác và không làm việc riêng khi lên lớp .
positive,"['hài', 'phương_pháp', 'giảng_dạy', 'thầy']",em rất hài lòng về phương pháp giảng dạy của thầy .
negative,"['trọng', 'văn', '3']",nên chú trọng nói nghe nhiều vì đã là anh văn 3 rồi .
positive,"['dạy', 'nhiệt_tình', 'sát', 'môn_học']","dạy nhiệt tình , theo sát môn học ."
negative,"['tiếng', 'môn', 'đòi', 'thời_gian', 'luyện', 'trường', 'lịch', '1', '4', 'tiết']","tiếng anh là môn đòi hỏi phải cần thời gian để luyện , nhưng ở đây nhà trường sắp lịch 1 ngày 4 tiết ."
positive,['giảng_viên'],giảng viên rất đúng giờ .
negative,"['giáo_viên', 'dạy', 'khó_hiểu']","giáo viên dạy nhanh , có cái khó hiểu ."
positive,['giảng'],cách giảng dễ hiểu .
negative,"['truyền', 'giúp', 'sinh_viên', 'tổng_quát', 'vấn_đề']",cách truyền đạt chưa giúp sinh viên hiểu được tổng quát của vấn đề !
positive,"['nhiệt_tình', 'sinh_viên', 'tư_tưởng', 'thoải_mái']","nhiệt tình với sinh viên , tư tưởng thoải mái ."
negative,"['xếp', 'phòng', 'học', 'hợp_lý', 'kèm_thiết', 'công_cụ', 'chiếu']","cần sắp xếp phòng học cho hợp lý hơn , kèm theo các thiết bị , công cụ chiếu ."
positive,"['sinh_viên', 'chép', 'kiến_thức', 'rèn_luyện_tập', 'dạy', 'nhiệt_tình']","cho sinh viên chép bài để nhớ kiến thức hơn , rèn luyện nhiều bài tập , dạy nhiệt tình ."
negative,"['giáo_viên', 'tiếng', 'chưa_được']",giáo viên nói tiếng anh còn chưa được tốt .
positive,"['liên_quan', 'thực_tiễn', 'giúp', 'bọn', 'tiếp_thu', 'hứng_thú', 'trình', 'học']",hay kể các chuyện liên quan đến thực tiễn giúp bọn em tiếp thu nhanh hơn và cũng có hứng thú trong quá trình học .
negative,"['đáp_án', 'tập', 'tham_khảo', 'deadline', 'tập']",nên có phần đáp án bài tập tham khảo cho các deadline bài tập .
positive,"['ân', 'tận_tụy']","ân cần , tận tụy ."
negative,"['độ', 'bao_quát', 'kiến_thức', 'môn_học', 'thầy', 'rất_rộng', 'tất', 'môn_học', 'hợp']",độ bao quát kiến thức trong môn học của thầy rất rộng nhưng đưa vào tất cả chỉ trong một môn học thì không thích hợp .
positive,"['nhiệt_tình', 'sẵn_sàng', 'giảng', 'kiến_thức', 'sinh_viên', 'nắm', 'học', 'lý_thuyết']","cô nhiệt tình , sẵn sàng giảng lại các kiến thức mà sinh viên chưa nắm được khi học lý thuyết ."
negative,"['bối_rối', 'hoang', 'sinh_viên', 'quyết_định', 'tập', 'đồ_án', 'ràng', 'quyết_định', 'xác']","gây bối rối , hoang mang cho sinh viên trong những quyết định về bài tập , đồ án , không rõ ràng , không quyết định chính xác ."
positive,"['giảng_viên', 'nhiệt_tình', 'truyền', 'kiến_thức']","giảng viên nhiệt tình , hết mình truyền đạt kiến thức ."
negative,"['nội_dung', 'công_thức']","nên chỉ đưa ra nội dung chính và công thức , cách làm bài ."
positive,"['tâm_huyết', 'nghề']",nhiều tâm huyết với nghề .
negative,"['lịch', 'học', 'ràng', 'nắm_bắt', 'lịch']","lịch học không rõ ràng , khó nắm bắt lịch ."
positive,"['dạy', 'tận_tình']","dạy tốt , tận tình ."
negative,"['thực', 'wireshark', 'mục_đích', 'tập_thể']",thực sự vẫn chưa hiểu wireshark ngoài mục đích làm bài tập thì em có thể dùng làm việc gì khác .
positive,"['thầy', 'nhiệt_tình', 'câu', 'phụ', 'sinh_viên']",thầy rất nhiệt tình trong việc trả lời các câu hỏi phụ của sinh viên .
negative,"['sửa_chữa', 'thiết', 'máy', 'hư', 'phòng', 'máy']",sửa chữa những thiết bị máy tính hư trong phòng máy .
positive,"['thân_thiện', 'học_sinh', 'truyền_cảm_hứng', 'động_lực']","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt ."
negative,"['giảng_dạy', 'khó_hiểu', 'áp_lực', 'kéo', 'thời_gian', 'giảng_dạy', 'sinh_viên', 'thể', 'trưa']","giảng dạy khó hiểu , gây áp lực quá nhiều , kéo dài thời gian giảng dạy làm sinh viên không thể ăn trưa ."
positive,"['thầy', 'khắt_khe', 'chuyên_ngành']",thầy rất khắt khe trong việc dùng từ chuyên ngành .
negative,"['thầy', 'tiết', 'tập', 'ví_dụ', 'thầy']",thầy nên bỏ ra một vài tiết để làm bài tập vì lượng ví dụ thầy cho khá nhiều .
positive,"['thầy', 'dạy', 'rất_tốt']",thầy dạy rất tốt .
negative,"['cho_thêm', 'tài_liệu', 'tập', 'sinh_viên', 'tư', 'nghiên_cứu']","cần cho thêm nhiều tài liệu , nhiều bài tập để sinh viên tư nghiên cứu ."
positive,"['đôi', 'học_sinh', 'bận', 'thầy']",đôi khi học sinh nào bận muốn về trước thầy vẫn cho .
negative,"['nhiệt_tình', 'lắm']",chưa nhiệt tình lắm .
positive,"['thầy', 'wzjwz83', 'nhiệt_huyết', 'giảng_dạy']",thầy wzjwz83 rất nhiệt huyết trong việc giảng dạy .
negative,"['bảo_thủ', 'giảng_dạy', 'giải_đáp', 'thắc_mắc', 'hỗ_trợ', 'sinh_viên', 'thực_hành']","bảo thủ trong cách giảng dạy , không giải đáp thắc mắc hỗ trợ sinh viên khi đang thực hành ."
positive,"['thầy', 'vui', 'đi', 'hi_hi']",thầy vui quá đi hi hi .
negative,"['học', 'thiết', 'bớt', 'nội_dung', 'ví_dụ', 'doubledot', 'vector', 'ngẫu_nhiên', '2', 'chiều', 'phân_phối', 'poison']","phải học quá nhiều phần không cần thiết , nên giảm bớt vài nội dung , ví dụ doubledot vector ngẫu nhiên 2 chiều , phân phối poison ."
positive,"['giảng_viên', 'nhiệt_tình', 'chắt_lọc', 'nội_dung', 'rộng', 'kiến_thức', 'môn']","giảng viên nhiệt tình , chắt lọc nội dung cũng như mở rộng nhiều kiến thức về bộ môn ."
negative,"['đăng', 'tập', 'hằng', 'tuần', 'sinh_viên', 'thời_gian', 'thực_hiện']",không đăng bài tập hằng tuần sớm để sinh viên có thời gian thực hiện .
positive,"['thầy', 'giảng', 'tận_tâm', 'sinh_viên']","thầy giảng rất hay , rất tận tâm với sinh viên ."
negative,"['kiến_thức_thời_gian', 'dạy', 'mong', 'phòng', 'đào_thể', 'xét', 'chia', 'dạy', 'môn', '1', '_', '3', 'ngôn_ngữ', 'ví_dụ', 'html', 'css', '1', 'môn_học', 'js', 'jquery', '1', 'môn', 'php', '1', 'môn']","lượng kiến thức thì nhiều mà thời gian dạy thì ít , mong phòng đào tạo có thể xem xét và chia ra dạy mỗi môn 1 - 3 ngôn ngữ , ví dụ như html , css làm 1 môn học , js và jquery làm 1 môn , php làm 1 môn ."
positive,"['giảng_viên', 'tận_tâm', 'dạy']","giảng viên tận tâm , dạy tốt ."
negative,"['tụi', 'học', 'môn', 'đặc_tả', 'hình_thức', 'thầy', 'wzjwz169', 'giảng_dạy', 'tụi', 'thầy', 'môn_học', 'ứng_dụng', 'thực_tiễn']","khi tụi em học môn đặc tả hình thức thầy wzjwz169 giảng dạy thì tụi em không hiểu thầy đang nói gì , không hiểu được môn này học để làm gì và nó có ứng dụng vào thực tiễn như thế nào ."
positive,"['sử_dụng', 'học', 'hiệu_quả']",sử dụng giờ học hiệu quả .
negative,"['tài_liệu', 'môn_học']","theo em , tài liệu môn học còn thiếu ."
positive,"['nhiệt_tình', 'truyền', 'kiến_thức', 'sinh_viên']",nhiệt tình truyền đạt kiến thức cho sinh viên .
negative,"['đi', 'học', 'thể_dục', 'thầy', 'thầy', 'thầy', 'dạy']","đi học thể dục thật ra em không biết thầy nào với thầy nào đâu , vì lâu lâu mới có thầy dạy ."
positive,['giáo_viên'],giáo viên quá tốt .
negative,"['thầy', 'dạy', 'nghỉ']",thầy dạy cho nghỉ nhiều .
positive,"['nhiệt_tình', 'giảng', 'thương']","nhiệt tình , giảng dễ hiểu , dễ thương ."
negative,"['cố', 'phòng', 'đào', 'buộc', 'thầy', 'thay_đổi', 'hình_thức', 'thi', 'ban_đầu', 'thông_báo', 'thi', 'kỳ', 'máy', 'thi', 'giấy']","em nghĩ đây là sự cố do phòng đào tạo buộc thầy thay đổi hình thức thi , ban đầu chúng em được thông báo là thi cuối kỳ trên máy tính , nhưng sau đó lại phải thi trên giấy ."
positive,"['giảng_viên', 'dạy']",giảng viên dạy rất dễ hiểu .
negative,"['phòng', 'wzjwz98', 'dãy', 'wzjwz99', 'chiều', 'nóng', 'nắng']",phòng wzjwz98 dãy nhà wzjwz99 buổi chiều quá nóng và nắng !
positive,"['dạy', 'nhiệt_tình']",chỉ dạy nhiệt tình .
negative,"['thi', 'thời_gian', 'ngắn', 'thực_hiện', 'trình_bày', 'giải', 'dạy', 'sinh_viên', '""', '""', 'dạy', 'sinh_viên', 'thành', '""', 'thợ', '""']","khi thi thì thời gian quá ngắn để thực hiện trình bày dù đã nghĩ ra cách giải dạy sinh viên "" làm nhanh những việc dễ "" dạy sinh viên thành "" thợ "" ."
positive,"['giáo_viên', 'truyền', 'đê', 'sâu']",giáo viên truyền đạt những vẫn đê sâu .
negative,"['thầy', 'dạy', 'nhiệt_tình_thực_hành']","thầy dạy không nhiệt tình , nhất là phần thực hành ."
positive,"['giảng_viên', 'dạy', 'nội_dung']","giảng viên dạy dễ hiểu , và đầy đủ nội dung ."
negative,"['thầy', 'dạy', 'lố', 'thời_gian', 'trưa']",thầy hay dạy lố giờ sang thời gian ăn trưa .
positive,"['nhiệt_tình', 'chi_tiết']","nhiệt tình , chi tiết ."
negative,"['kết_thúc', 'môn_học_sinh_viên', 'chạm', 'sử_dụng', 'bất_kỳ', 'mềm', 'giới_thiệu']","kết thúc môn học , sinh viên không được chạm tay sử dụng bất kỳ phần mềm nào được giới thiệu ."
positive,"['thầy', 'nhiệt_tình', 'dạy', 'kỹ', 'thầy', 'vui']","thầy rất nhiệt tình , dạy rất kỹ , thầy cũng rất vui tính ."
negative,"['tổng_hợp', 'ôn']",nên tổng hợp ý chính các bài để ôn .
positive,"['giảng_viên', 'nhiệt_tình', 'vui_vẻ', 'học', 'vui']","giảng viên nhiệt tình , vui vẻ , giờ học vui ."
negative,"['thầy', 'mail', 'thiện_cảm']",thầy trả lời mail không có thiện cảm .
positive,"['kiến_thức', 'môn_học', 'tương_đối', 'thực_tế', 'giúp', 'sinh_viên', 'nắm', 'phương_pháp', 'thức', 'học_tập', 'môn', 'chuyên_ngành']",kiến thức môn học mang lại tương đối đầy đủ và thực tế giúp sinh viên nắm rõ phương pháp và cách thức để học tập các môn chuyên ngành sau này .
negative,"['bổ', 'xung_trang', 'thiết_thực_hành', 'thực_tiễn', 'môn', 'đơn', 'thực_hành', 'máy']","bổ xung trang thiết bị thực hành thực tiễn cho môn này , không chỉ đơn thuần là thực hành trên máy tính không ."
positive,"['giảng_dạy', 'khí', 'sôi_nổi', 'lớp']","cách giảng dạy , tạo không khí sôi nổi trong lớp ."
negative,"['thắc_mắc', 'thể', 'giải_quyết', 'giáo_viên', 'lý_thuyết', 'phải_có', '1', 'giáo_viên', 'thực_hành']","các thắc mắc có thể giải quyết tốt với giáo viên lý thuyết , cho nên không cần phải có thêm 1 giáo viên thực hành ."
positive,"['trình_bày', 'giảng', 'khoa_học', 'hợp_lý']",trình bày bài giảng một cách khoa học và hợp lý .
negative,"['nội_dung', 'thực_hành', 'copy', 'paste', 'tập_trung', 'nội_dung', 'giảng_dạy']","nội dung thực hành chỉ là copy và paste , chưa tập trung vào nội dung giảng dạy ."
positive,"['thầy', 'thương', 'nhiệt_tình', 'dạy']","thầy dễ thương , nhiệt tình , dạy dễ hiểu ."
negative,"['thầy', 'truyền', 'chưa_được', 'lắm', 'hình_dung']","thầy truyền đạt chưa được tốt lắm , khó hình dung ."
positive,"['vui', 'hiền', 'nhiệt_tình', 'gũi', 'sinh_viên', 'colonsmilesmile']","cô vui tính , hiền , khá nhiệt tình và gần gũi với sinh viên colonsmilesmile ."
negative,"['cường', 'tài_liệu']",cần tăng cường thêm tài liệu .
positive,"['rèn_luyện', 'kỹ_năng', 'giao_tiếp', 'dạng', 'đứng', 'lớp', 'tiếng']","rèn luyện được kỹ năng giao tiếp , mạnh dạng đứng trước lớp nói tiếng anh ."
negative,"['thi', 'kỳ', 'môn', 'thi', 'hình_thức', 'luận', '100', '%']","em nghĩ thi cuối kỳ môn này , nên thi với hình thức tự luận 100% ạ ."
positive,"['thầy', 'hướng', 'thực_hành']",thầy hướng dẫn thực hành hay .
negative,"['thuật_toán', 'dàn_trải', 'tinh', 'bớt', 'tập_trung_liên_hệ', 'ứng_dụng', 'thực_tiễn']","số lượng thuật toán nhiều , dàn trải , nên được tinh giảm bớt để tập trung và liên hệ ứng dụng thực tiễn nhiều hơn ."
positive,"['cập_nhật', 'kiến_thức', 'thực_tế']",cập nhật kiến thức thực tế .
negative,"['giảng_dạy', 'buồn_ngủ']",cách giảng dạy gây buồn ngủ .
positive,"['giảng_viên', 'nhiệt_tình', 'lớp']","giảng viên nhiệt tình , luôn luôn đến lớp đúng giờ ."
negative,"['học', 'rối']",làm cho người học bị rối .
positive,"['giảng_dạy', 'chi_tiết', 'trình', 'học']",cô giảng dạy chi tiết trong quá trình học .
negative,"['thầy', 'dạy', 'hiệu_quả']",thầy dạy không hiệu quả .
positive,"['tiết', 'học', 'vui_vẻ', 'thoải_mái']","tiết học vui vẻ , thoải mái ."
negative,"['ảnh', 'hướng', 'kết']",ảnh hướng tới kết quả chung của em .
positive,"['thân_thiện', 'nhiệt_tình']","thân thiện , nhiệt tình ."
negative,"['giảng_dạy', 'chi_tiết']",giảng dạy chi tiết hơn .
positive,"['hướng', 'phương_pháp', 'học_tập', 'hiệu_quả']",cô hướng dẫn phương pháp học tập hiệu quả .
negative,"['thầy', 'sử_dụng', 'tiếng', 'tiếng', 'việt', 'lẫn_lộn', 'khó_hiểu']","thầy sử dụng tiếng anh và tiếng việt lẫn lộn , gây khó hiểu ."
positive,"['thầy', 'dạy', 'trọng_tâm', 'học']","thầy dạy rất dễ hiểu , đúng trọng tâm bài học ."
negative,"['tập', 'thực_hành', 'hướng', 'sơ_sài']","cho bài tập lấy điểm thực hành quá khó , hướng dẫn sơ sài ."
positive,"['tập', 'tập', 'ví_dụ', 'điển_hình']","cho quá nhiều bài tập , chỉ nên cho bài tập ví dụ điển hình ."
negative,"['lớp', 'trễ', '5', '_', '10', 'phút']",lên lớp trễ 5 - 10 phút .
positive,['giúp'],giúp em hiểu ra được nhiều cái hay .
negative,"['cung', 'tài_liệu', 'học_tập', 'sinh_viên']",cần cung cấp thêm tài liệu học tập cho sinh viên .
positive,"['thầy', 'giảng']","thầy giảng rất hay , dễ hiểu ."
negative,"['phổ_biến', 'thông']",em cần phổ biến nhiều thông tin hơn .
positive,"['thầy', 'dạy', 'tận_tình', 'học_sinh', 'giảng', 'kỹ', 'giảng', 'thầy']","thầy chỉ dạy rất tận tình , luôn hỏi học sinh phần nào chưa hiểu và giảng lại rất kỹ , những bài giảng của thầy rất hay ."
negative,"['thầy', 'nghỉ', 'môn', 'kinh_tế', 'thầy', 'khắt_khe']","thầy nghỉ quá nhiều , đây là môn về kinh tế mà thầy làm quá khắt khe ."
positive,"['giáo_viên', 'tận_tâm', 'nhiệt_tình']",giáo viên rất tận tâm nhiệt tình .
negative,"['giảng_viên', 'xuyên', 'đi', 'trễ', 'giảng', 'dạnh', 'kéo', 'giảng_viên', 'nhiệt_tình']","giảng viên thường xuyên đi trễ , việc giảng dạnh luôn bị kéo dài vì giảng viên quá nhiệt tình ."
